Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
20140111.Intramolecular aldol condensation _ Alpha Carbon Chemistry _ Organic chemistry _ Khan Academy.NSPrIjA6T-c.en.txt,1,2333,16.34,94.96,23.76,26.48,2333.00,11.87,81.65,59.02,18.22,10.07,0.99,7.59,1.41,0.00,0.09,8.14,5.10,11.32,8.27,11.27,12.73,0.60,16.89,2.19,1.71,0.86,4.46,2.40,1.33,0.69,0.64,0.21,0.26,0.17,10.93,0.04,0.00,0.04,0.00,8.83,1.16,1.84,3.13,1.50,0.90,1.93,2.14,1.07,0.77,0.09,0.09,0.04,0.04,0.00,0.04,11.53,8.57,0.99,1.16,0.77,0.13,0.90,11.79,3.39,15.77,3.51,8.53,3.81,0.69,0.13,0.00,0.00,0.00,0.00,0.39,0.00,0.04,0.30,0.00,0.00,4.07,0.00,0.00,0.09,0.04,0.00,0.00,0.13,0.00,3.77,0.00,0.04
20140607.Resonance structure patterns _ Resonance and acid-base chemistry _ Organic chemistry _ Khan Academy.UHZHkZ6_H5o.en.txt,1,1835,46.80,84.86,20.09,40.47,1835.00,13.90,78.47,57.38,14.77,6.59,0.93,4.25,1.20,0.00,0.22,8.17,8.17,13.68,7.85,9.70,10.57,1.04,15.59,4.09,1.80,0.98,4.52,2.45,2.23,1.53,0.71,0.00,0.00,0.71,7.79,0.00,0.00,0.00,0.00,6.16,1.14,1.04,1.20,0.87,1.42,0.98,2.34,1.91,0.38,0.00,0.00,0.00,0.00,0.00,0.00,7.90,4.31,1.36,0.76,1.96,0.00,1.58,12.04,1.31,14.11,2.62,8.12,3.38,0.49,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.22,0.16,0.00,4.09,0.00,0.00,0.11,0.00,0.00,0.00,0.11,0.00,3.71,0.00,0.16
20100921.Resonance.6XOm3Km7r30.en.txt,1,2152,21.94,55.91,13.75,39.03,2152.00,14.96,82.20,61.20,17.89,5.48,1.77,1.63,1.39,0.42,0.28,12.41,6.92,10.46,10.87,10.87,8.60,0.93,16.08,3.02,1.53,0.65,8.13,3.72,1.21,0.98,0.23,0.00,0.00,0.23,4.88,0.00,0.19,0.00,0.60,8.97,0.65,0.65,1.86,2.32,1.25,3.72,2.28,1.72,0.51,0.00,0.00,0.00,0.00,0.00,0.00,4.23,1.63,0.33,2.04,0.37,0.05,1.95,12.55,2.04,10.59,1.63,5.58,3.81,0.14,0.14,0.09,0.05,0.00,0.00,0.19,0.00,0.00,0.00,0.09,0.00,3.02,0.00,0.00,0.09,0.00,0.00,0.00,0.14,0.00,2.79,0.00,0.00
20141231.Concentration cell _ Redox reactions and electrochemistry _ Chemistry _ Khan Academy.mMzbr5rm4j8.en.txt,1,1410,58.88,79.86,28.48,45.30,1410.00,16.45,80.57,50.00,10.85,5.32,0.35,4.33,0.57,0.00,0.07,5.53,7.73,13.19,8.87,8.79,9.57,0.64,16.31,4.82,3.97,1.84,8.72,4.33,1.49,1.28,0.21,0.00,0.00,0.21,5.67,0.00,0.00,0.00,0.00,12.84,4.68,2.13,2.13,2.70,1.13,1.21,0.71,0.50,0.07,0.00,0.00,0.00,0.00,0.00,0.00,12.06,4.33,3.40,1.56,2.98,0.21,0.85,13.05,2.77,13.48,2.06,8.87,2.70,0.92,0.28,0.07,0.00,0.00,0.00,0.50,0.00,0.00,0.35,0.14,0.00,4.04,0.00,0.00,0.21,0.00,0.00,0.00,0.35,0.00,3.40,0.00,0.07
20140708.Symmetric and asymmetric stretching _ Spectroscopy _ Organic chemistry _ Khan Academy.9GPuoukU8fM.en.txt,1,1942,27.80,88.67,35.97,68.53,1942.00,17.10,82.08,55.97,16.12,7.36,0.46,4.53,2.32,0.00,0.05,8.75,7.31,10.87,9.11,11.43,10.61,0.10,16.63,4.07,3.35,1.34,3.81,2.47,2.68,2.47,0.21,0.05,0.00,0.10,8.39,0.00,0.00,0.00,0.00,7.67,1.65,1.18,2.06,2.21,0.36,2.57,1.85,1.24,0.26,0.21,0.15,0.00,0.10,0.00,0.05,8.24,4.53,0.21,2.06,1.39,0.05,0.51,13.95,1.39,16.22,2.83,10.09,3.40,0.15,0.10,0.00,0.00,0.00,0.00,0.72,0.00,0.15,0.51,0.21,0.00,4.99,0.00,0.26,0.10,0.00,0.00,0.00,0.26,0.00,4.38,0.00,0.00
20140111.Mixed (crossed) aldol condensation using a lithium enolate _ Organic chemistry _ Khan Academy.g0_bWq24Np0.en.txt,1,1774,31.84,96.58,24.47,38.82,1774.00,12.57,78.69,58.85,16.85,10.60,0.90,8.17,1.30,0.00,0.23,6.26,7.10,12.23,7.72,9.75,12.40,0.17,16.12,1.69,0.90,0.51,2.25,2.25,1.75,1.24,0.51,0.00,0.11,0.39,10.88,0.00,0.00,0.00,0.00,5.47,0.51,1.47,2.42,1.13,0.39,1.01,1.75,1.18,0.28,0.06,0.39,0.00,0.00,0.00,0.39,12.85,8.51,1.24,0.90,1.97,0.28,1.47,12.46,4.17,16.85,4.45,7.38,5.07,0.62,0.11,0.00,0.00,0.00,0.00,0.73,0.00,0.00,0.68,0.06,0.00,3.89,0.00,0.00,0.11,0.00,0.00,0.00,0.34,0.00,3.33,0.00,0.11
20140120.Preparation of acyl (acid) chlorides _ Organic chemistry _ Khan Academy.5_4xmCLmtb8.en.txt,1,1982,35.27,94.94,9.89,19.73,1982.00,13.42,78.96,59.99,16.85,8.68,0.20,7.01,1.31,0.00,0.15,8.17,6.76,13.47,8.07,9.28,12.01,0.25,14.28,2.32,1.87,0.76,2.32,2.93,2.62,1.11,1.51,0.00,0.30,1.11,10.14,0.00,0.00,0.00,0.00,7.97,0.91,1.36,3.78,1.97,0.50,1.61,2.07,1.41,0.25,0.00,0.00,0.00,0.00,0.00,0.00,10.34,7.62,1.16,0.71,0.96,0.00,0.55,10.44,2.27,14.33,3.08,7.16,4.24,0.15,0.00,0.00,0.05,0.00,0.00,0.91,0.00,0.25,0.55,0.10,0.00,2.32,0.00,0.00,0.10,0.00,0.00,0.00,0.10,0.00,2.02,0.00,0.10
20141229.Standard cell potential and the equilibrium constant _ Chemistry _ Khan Academy.CdE1Sa18gIo.en.txt,1,757,42.00,94.92,13.08,50.42,757.00,13.21,80.18,51.52,15.06,8.06,0.13,7.66,0.26,0.00,0.00,7.00,5.02,11.76,9.51,8.06,7.40,0.53,15.32,3.43,1.72,1.32,10.17,2.51,1.32,1.32,0.00,0.00,0.00,0.00,10.04,0.00,0.00,0.00,0.00,6.87,1.72,1.45,1.85,1.32,0.79,0.92,0.53,0.40,0.13,0.13,0.00,0.00,0.00,0.00,0.00,12.02,7.66,1.59,1.59,1.19,0.00,1.72,12.95,2.11,13.34,1.32,8.06,4.10,0.79,0.00,0.00,0.26,0.00,0.00,1.98,0.00,1.59,1.45,0.26,0.00,3.83,0.00,0.13,0.26,0.00,0.00,0.00,0.40,0.00,3.04,0.00,0.00
"20100920.Alcohols _ Alcohols, ethers, epoxides, sulfides _ Organic chemistry _ Khan Academy.nQ7QSV4JRSs.en.txt",1,1191,17.40,79.23,7.86,33.00,1191.00,11.59,84.38,59.45,18.72,7.89,1.60,4.03,1.76,0.00,0.50,10.83,6.63,9.49,12.51,9.07,8.48,1.43,19.73,2.94,2.10,0.92,5.71,4.53,1.60,1.01,0.59,0.17,0.25,0.08,9.15,0.00,0.00,0.00,0.00,13.01,1.34,1.34,2.69,2.94,2.18,3.78,1.26,0.92,0.08,0.25,2.52,0.00,1.68,0.00,2.43,6.97,5.37,0.25,0.84,0.59,0.00,1.68,15.53,2.02,8.48,0.84,4.45,3.19,0.84,2.52,0.00,0.17,0.00,0.42,0.92,0.00,0.76,0.00,0.17,0.00,4.20,0.00,0.00,0.17,0.00,0.00,0.00,0.17,0.00,3.86,0.00,0.00
20150315.Comparing formal charges to oxidation states _ Organic chemistry _ Khan Academy.CuGg-Tf8lPI.en.txt,1,929,57.22,86.39,14.45,62.51,929.00,16.90,74.49,52.42,12.92,7.43,0.86,5.81,0.32,0.00,0.43,5.49,6.35,14.42,7.21,9.15,9.04,0.86,16.36,3.88,3.34,0.54,4.74,4.52,1.94,1.94,0.00,0.00,0.00,0.00,9.15,0.00,0.00,0.00,0.00,9.69,2.58,0.75,2.15,1.83,1.51,2.58,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.15,6.46,0.75,0.86,1.40,0.00,0.97,13.67,0.97,10.76,2.15,6.57,2.05,0.86,0.11,0.00,0.22,0.00,0.00,0.22,0.00,0.00,0.11,0.11,0.00,3.77,0.00,0.00,0.22,0.11,0.00,0.00,0.00,0.00,3.34,0.00,0.11
20101008.Sn1 and Sn2 epoxide opening discussion.Ordpoq2dHAk.en.txt,1,1418,20.31,62.46,13.26,29.30,1418.00,14.32,83.57,63.19,18.83,6.91,2.19,2.33,2.33,0.00,0.07,11.92,9.17,8.74,12.83,9.10,8.82,0.92,18.97,3.03,2.61,0.71,1.62,2.68,2.61,1.41,1.20,0.14,0.35,0.21,7.33,0.07,0.14,0.07,0.14,15.16,0.99,2.54,4.16,3.60,1.27,5.71,2.75,1.62,0.78,0.21,1.06,0.21,0.49,0.00,0.42,6.98,2.96,1.06,1.83,1.41,0.21,2.54,12.69,1.55,9.59,1.55,5.01,2.96,0.85,0.35,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.07,0.14,0.00,3.03,0.00,0.00,0.14,0.00,0.00,0.00,0.14,0.00,2.75,0.00,0.00
20101018.Sn1 Amine Reaction.pBAwbypjW9s.en.txt,1,1385,19.20,78.44,13.45,40.00,1385.00,12.92,81.01,62.17,19.93,5.70,0.65,2.38,2.60,0.07,0.00,14.22,8.01,9.46,12.27,10.04,7.29,1.08,16.68,2.53,2.17,1.44,3.68,2.53,1.81,1.30,0.51,0.00,0.22,0.22,8.09,0.00,0.14,0.00,0.22,9.31,1.08,1.52,1.66,1.95,0.87,3.47,2.31,1.66,0.65,0.00,0.14,0.07,0.07,0.00,0.00,6.57,3.39,0.51,1.59,1.16,0.07,2.60,15.02,1.95,10.90,0.87,5.92,4.04,0.22,0.43,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.22,0.07,4.69,0.00,0.00,0.14,0.00,0.00,0.00,0.72,0.00,3.83,0.00,0.00
20120624.E2 Elimination - stereoselectivity._oodhLhuD5U.en.txt,1,2234,24.28,64.50,73.92,52.65,2234.00,10.43,84.11,60.47,18.08,9.67,5.01,3.49,1.07,0.00,0.09,8.42,6.85,12.04,9.85,10.47,10.65,0.54,19.61,2.19,2.06,0.72,1.75,3.72,1.88,1.66,0.22,0.18,0.04,0.00,6.76,0.13,0.04,0.13,0.04,7.07,1.07,1.70,1.57,1.48,0.81,2.06,2.10,1.92,0.09,0.09,0.36,0.04,0.31,0.00,0.00,7.74,4.92,0.76,1.52,0.67,0.00,1.61,13.79,5.10,18.26,5.46,9.27,4.25,0.98,0.09,0.00,0.04,0.00,0.09,1.70,0.00,0.58,0.72,0.31,0.00,4.88,0.00,0.00,0.09,0.00,0.00,0.00,0.22,0.00,4.57,0.00,0.00
"20140610.Atomic weight _ Atoms, compounds, and ions _ Chemistry _ Khan Academy.l5n6zIn4NzI.en.txt",1,1568,35.68,91.27,19.98,37.03,1568.00,10.84,84.44,53.51,14.54,7.84,0.45,4.34,3.00,0.00,0.06,6.70,6.12,11.54,8.35,9.31,11.22,0.32,15.69,3.70,2.23,0.77,12.69,4.08,1.02,0.83,0.19,0.06,0.13,0.00,8.80,0.00,0.06,0.00,0.06,8.74,1.79,1.34,1.21,1.21,2.17,1.79,1.40,0.64,0.19,0.51,0.06,0.06,0.00,0.00,0.00,7.97,4.53,1.02,1.02,1.40,0.00,0.89,14.22,1.53,13.14,1.79,8.42,2.93,2.42,0.13,0.38,0.00,0.00,0.00,0.45,0.00,0.26,0.06,0.06,0.06,4.59,0.00,0.00,0.19,0.00,0.00,0.00,1.02,0.00,3.19,0.00,0.19
20130710.Nucleophilic aromatic substitution I _ Aromatic Compounds _ Organic chemistry _ Khan Academy.6xy02bQS2Zg.en.txt,1,1770,38.22,90.58,21.80,21.43,1770.00,15.93,79.94,60.28,16.05,7.29,0.23,5.42,1.53,0.00,0.11,8.76,7.80,12.94,8.25,9.89,10.06,1.64,14.07,1.19,1.24,1.24,2.32,3.95,1.13,0.40,0.68,0.00,0.40,0.17,9.94,0.00,0.00,0.00,0.00,6.27,0.51,0.96,1.53,1.92,0.73,1.86,2.99,1.13,1.53,0.00,0.00,0.00,0.00,0.00,0.00,10.00,7.18,0.90,0.90,0.90,0.11,1.30,10.90,1.47,15.25,3.50,7.63,4.46,0.68,0.06,0.00,0.00,0.00,0.00,0.34,0.00,0.11,0.11,0.11,0.00,3.05,0.00,0.00,0.11,0.00,0.00,0.00,0.06,0.00,2.71,0.00,0.17
20140715.Conjugation and color _ Spectroscopy _ Organic chemistry _ Khan Academy.zAQz5J3Tpgs.en.txt,1,1595,45.91,72.21,11.90,63.81,1595.00,20.69,75.49,52.23,12.60,5.02,0.38,3.70,0.82,0.00,0.13,7.59,7.40,11.03,7.84,8.46,11.35,0.56,13.54,4.33,2.76,1.50,4.76,3.76,2.76,2.38,0.38,0.00,0.00,0.38,5.64,0.00,0.00,0.00,0.00,8.65,1.25,1.38,1.94,2.51,1.13,2.95,4.95,4.45,0.25,0.00,0.44,0.06,0.00,0.38,0.00,6.65,3.76,0.38,1.76,0.82,0.00,0.69,11.79,0.50,11.29,2.01,7.21,2.13,0.19,0.19,0.00,0.00,0.00,0.00,0.63,0.38,0.00,0.19,0.06,0.00,3.82,0.00,0.00,0.13,0.00,0.00,0.00,0.63,0.00,3.01,0.00,0.06
20131215.Nomenclature of aldehydes and ketones _ Aldehydes and ketones _ Organic chemistry _ Khan Academy.JMsqu236bZo.en.txt,1,2287,22.79,93.13,13.35,49.36,2287.00,10.06,79.36,55.44,13.77,7.87,0.48,4.55,2.67,0.00,0.17,5.90,7.00,9.58,9.01,11.63,13.25,0.31,17.49,2.23,1.66,1.14,6.86,3.19,2.06,1.66,0.39,0.00,0.00,0.39,10.14,0.00,0.00,0.00,0.00,7.08,1.18,0.35,2.97,1.71,1.01,1.71,1.71,0.96,0.35,0.00,0.04,0.04,0.00,0.00,0.00,7.08,5.25,0.52,0.96,0.39,0.00,1.05,13.86,2.27,13.95,1.97,7.56,4.33,0.96,0.09,0.04,0.04,0.00,0.09,1.31,0.00,0.17,0.96,0.22,0.00,3.94,0.00,0.00,0.09,0.31,0.00,0.00,0.22,0.00,3.02,0.00,0.31
20130709.Synthesis of substituted benzene rings I _ Aromatic Compounds _ Organic chemistry _ Khan Academy.K4RE-6AolEw.en.txt,1,1406,32.67,97.10,18.30,28.14,1406.00,15.72,83.29,58.53,17.28,9.60,0.71,7.89,1.00,0.00,0.00,7.68,7.97,10.88,8.89,8.53,11.17,0.21,15.58,1.35,1.49,1.85,1.92,4.91,1.85,1.00,0.85,0.00,0.00,0.50,12.38,0.00,0.00,0.00,0.00,10.46,2.84,2.84,1.71,1.28,1.35,1.35,2.20,0.57,1.00,0.00,0.14,0.00,0.14,0.00,0.00,15.29,11.10,0.92,2.13,1.00,0.21,1.56,13.09,1.78,12.38,1.85,5.97,4.62,2.63,0.07,0.00,0.00,0.00,0.00,0.50,0.00,0.07,0.14,0.28,0.00,3.49,0.00,0.00,0.14,0.00,0.00,0.00,0.50,0.00,2.49,0.00,0.36
20131226.Formation of acetals _ Aldehydes and ketones _ Organic chemistry _ Khan Academy.8-ccnvn9DxI.en.txt,1,2541,27.41,94.83,18.69,22.72,2541.00,12.87,83.16,60.37,16.92,8.89,0.43,6.73,1.73,0.00,0.00,7.99,6.45,12.75,8.70,9.92,12.99,0.04,16.10,2.32,1.89,0.47,3.86,2.01,2.32,1.06,1.26,0.00,0.51,0.71,9.37,0.00,0.00,0.00,0.00,7.95,0.91,2.68,2.64,1.10,0.63,1.06,2.05,1.34,0.16,0.00,0.47,0.00,0.12,0.00,0.47,10.23,7.04,1.02,1.22,0.83,0.20,1.38,11.49,3.23,15.90,3.97,6.81,5.12,0.87,0.16,0.04,0.00,0.00,0.00,1.18,0.00,0.28,0.63,0.28,0.00,3.03,0.00,0.00,0.08,0.04,0.00,0.00,0.08,0.00,2.75,0.00,0.08
20130223.Aromatic stability III _ Aromatic Compounds _ Organic chemistry _ Khan Academy.yg0XJWHPqOA.en.txt,1,1695,31.72,46.93,42.98,48.78,1695.00,18.70,76.17,53.69,15.75,8.73,5.55,2.30,0.77,0.00,0.12,7.02,5.55,10.86,8.85,8.14,10.50,0.77,13.81,2.42,1.77,1.42,5.01,2.71,2.18,1.71,0.47,0.18,0.00,0.29,4.31,0.00,0.00,0.00,0.00,6.25,1.18,1.00,1.06,1.00,1.30,1.83,4.13,2.36,0.83,0.06,0.00,0.00,0.00,0.00,0.00,6.14,2.60,1.06,1.77,1.12,0.00,0.71,11.98,1.53,12.45,1.65,7.67,3.07,0.65,0.06,0.00,0.12,0.00,0.00,0.47,0.00,0.00,0.35,0.12,0.00,2.83,0.00,0.00,0.12,0.00,0.00,0.00,0.41,0.00,2.30,0.00,0.00
20131125.Steric hindrance _ Substitution and elimination reactions _ Organic chemistry _ Khan Academy.kiaU0jX-kk0.en.txt,1,1180,26.09,69.14,52.37,44.38,1180.00,16.86,83.81,60.25,17.88,5.00,0.42,2.80,1.53,0.00,0.25,12.88,8.05,9.92,11.86,9.49,7.63,1.02,17.88,3.31,2.20,1.19,1.86,3.39,2.03,1.53,0.51,0.00,0.08,0.08,6.61,0.08,0.00,0.00,0.08,13.05,2.12,2.54,1.61,3.39,0.85,4.49,1.44,1.27,0.17,0.00,0.17,0.00,0.17,0.00,0.00,8.22,3.98,0.76,2.20,0.93,0.42,2.20,12.63,2.63,15.93,3.56,7.63,5.76,0.42,0.17,0.08,0.00,0.00,0.00,0.59,0.00,0.08,0.00,0.51,0.00,3.73,0.00,0.00,0.17,0.00,0.00,0.00,0.08,0.00,3.47,0.00,0.00
20120729.Preparation of alkynes _ Alkenes and Alkynes _ Organic chemistry _ Khan Academy.HbDWBeRJboE.en.txt,1,1341,48.07,94.87,30.69,47.86,1341.00,13.50,79.94,56.08,16.63,9.99,0.82,7.98,1.19,0.00,0.00,6.64,5.59,15.14,6.64,8.28,10.51,0.30,18.49,2.39,2.91,0.37,3.58,4.03,1.94,1.57,0.37,0.00,0.00,0.37,9.69,0.07,0.07,0.00,0.15,6.41,0.37,3.06,0.75,1.19,0.60,1.42,1.27,0.82,0.45,0.00,0.00,0.00,0.00,0.00,0.00,11.86,8.13,1.27,0.97,1.49,0.00,1.12,14.17,5.29,16.11,5.44,6.34,4.33,0.75,0.22,0.00,0.07,0.00,0.30,1.19,0.00,0.15,0.89,0.07,0.00,5.07,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,4.92,0.00,0.00
20120802.Hydroboration-oxidation of alkynes _ Alkenes and Alkynes _ Organic chemistry _ Khan Academy.3KrqQXsWP1M.en.txt,1,1509,50.59,71.34,45.22,21.69,1509.00,11.27,80.72,58.18,16.17,9.08,3.64,3.84,1.46,0.00,0.13,7.09,7.55,14.78,7.22,10.21,9.08,0.40,15.77,1.59,2.85,0.86,2.19,3.64,1.19,0.46,0.73,0.00,0.00,0.46,6.03,0.00,0.00,0.00,0.00,6.10,0.60,2.19,1.19,1.26,0.33,1.66,1.92,1.06,0.60,0.00,0.46,0.07,0.00,0.00,0.40,8.02,4.17,1.19,0.86,1.79,0.07,1.13,13.52,3.31,15.57,3.84,7.75,3.91,0.60,0.27,0.00,0.07,0.00,0.07,1.59,0.00,1.06,0.33,0.20,0.00,4.51,0.00,0.00,0.13,0.00,0.00,0.00,0.33,0.00,4.04,0.00,0.00
20120414.Alkane and cycloalkane nomenclature I _ Organic chemistry _ Khan Academy.F8RCR_1jIAk.en.txt,1,2091,27.97,90.81,9.29,47.91,2091.00,11.91,78.62,56.24,16.74,8.90,2.25,4.16,2.30,0.00,0.19,7.84,6.07,11.24,11.62,8.75,9.09,0.24,18.46,2.92,2.73,1.96,6.36,3.20,1.20,1.20,0.00,0.00,0.00,0.00,11.14,0.62,0.05,0.00,0.05,7.13,1.00,1.05,2.34,2.06,0.86,1.82,2.30,1.58,0.72,0.00,0.00,0.00,0.00,0.00,0.00,8.56,6.22,1.00,0.96,0.62,0.00,1.96,13.25,2.34,10.33,1.87,5.98,2.63,0.57,0.24,0.00,0.05,0.00,0.00,0.86,0.00,0.00,0.29,0.57,0.00,4.30,0.00,0.00,0.10,0.05,0.00,0.00,0.14,0.00,3.97,0.00,0.05
20140706.Signal characteristics - shape _ Spectroscopy _ Organic chemistry _ Khan Academy.ALLSsIDhFdU.en.txt,1,1670,24.93,82.80,39.48,42.04,1670.00,15.87,79.76,55.99,15.69,7.78,1.26,4.43,2.10,0.00,0.00,7.49,6.89,10.66,7.01,12.99,11.50,0.78,15.21,4.25,2.16,1.32,2.57,2.99,2.46,1.62,0.72,0.06,0.00,0.18,8.26,0.00,0.00,0.00,0.00,8.98,1.50,1.14,1.80,3.23,0.84,3.29,2.57,1.68,0.12,0.24,0.90,0.00,0.90,0.00,0.42,8.80,4.73,0.78,2.34,1.20,0.06,0.72,11.74,2.10,15.15,2.46,10.06,2.69,0.12,0.60,0.00,0.00,0.00,0.00,1.26,0.00,0.30,0.54,0.66,0.00,3.83,0.00,0.06,0.12,0.00,0.00,0.00,0.18,0.00,3.47,0.00,0.00
20120709.alkyl halide nomenclature.VPYDW1_FsyM.en.txt,1,1893,29.80,73.52,40.42,33.05,1893.00,9.67,83.20,56.37,16.27,9.03,4.38,2.38,2.22,0.00,0.05,7.24,7.24,11.57,8.61,10.72,11.41,0.16,18.01,2.64,3.06,1.48,6.34,3.28,1.58,1.00,0.58,0.26,0.00,0.26,7.92,0.00,0.00,0.00,0.00,7.87,1.53,1.37,2.38,1.90,1.11,1.69,1.43,1.06,0.32,0.00,0.05,0.00,0.05,0.00,0.05,6.02,3.49,0.90,1.00,0.79,0.05,1.58,14.26,2.48,14.32,2.59,6.92,4.33,0.63,0.21,0.05,0.00,0.00,0.00,1.00,0.00,0.32,0.58,0.11,0.00,3.86,0.00,0.00,0.11,0.05,0.00,0.00,0.32,0.00,3.33,0.00,0.05
20150425.Stabilization of a conjugate base - induction _ Organic chemistry _ Khan Academy.znlvsmuROwI.en.txt,1,811,53.84,62.58,22.16,51.13,811.00,16.15,77.81,51.05,12.08,3.70,0.12,2.47,1.11,0.00,0.00,8.38,7.77,10.73,8.88,7.03,8.88,1.23,12.21,4.93,4.32,0.49,6.91,3.33,2.84,2.10,0.74,0.00,0.00,0.74,4.56,0.00,0.00,0.00,0.00,8.75,2.10,2.22,2.22,3.08,0.37,3.58,5.30,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.82,2.71,0.00,1.11,0.00,0.00,1.11,11.34,0.62,12.82,0.86,9.37,2.71,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.73,0.00,0.00,0.25,0.00,0.00,0.00,0.12,0.00,1.36,0.00,0.00
20120729.Alkyne acidity and alkylation _ Alkenes and Alkynes _ Organic chemistry _ Khan Academy._-I3HdmyYfE.en.txt,1,1442,31.93,89.13,22.69,35.46,1442.00,13.31,77.25,57.00,17.68,8.81,1.60,5.89,1.25,0.00,0.07,8.88,7.42,11.17,7.14,9.50,11.03,0.76,14.98,2.01,1.73,0.97,1.66,3.12,2.50,1.53,0.97,0.00,0.35,0.55,8.88,0.00,0.00,0.00,0.00,5.69,0.55,2.43,1.11,1.18,0.90,1.32,1.25,0.28,0.49,0.00,0.14,0.07,0.07,0.00,0.00,10.61,7.00,0.83,1.66,1.04,0.14,1.04,11.10,3.61,14.15,3.68,7.28,3.19,0.35,0.21,0.00,0.00,0.00,0.00,1.66,0.00,0.90,0.62,0.14,0.00,4.51,0.00,0.00,0.14,0.00,0.00,0.00,0.35,0.00,3.88,0.00,0.14
20140705.Signal characteristics - wavenumber _ Spectroscopy _ Organic chemistry _ Khan Academy.MlMwMqM_Wsg.en.txt,1,2718,42.64,92.42,27.86,50.49,2718.00,10.63,83.19,54.56,15.01,8.28,0.29,6.40,1.58,0.00,0.00,6.33,7.76,11.63,7.91,10.12,9.53,0.37,15.89,3.46,1.88,1.58,8.68,4.23,1.58,1.43,0.11,0.00,0.00,0.00,8.87,0.00,0.00,0.00,0.00,9.75,1.36,2.13,2.13,2.50,0.96,1.84,1.84,1.51,0.29,0.04,0.07,0.00,0.07,0.00,0.00,10.12,6.48,0.29,1.95,1.43,0.04,0.81,12.88,1.62,16.11,3.75,8.50,4.01,0.33,0.18,0.07,0.00,0.04,0.00,0.74,0.00,0.33,0.59,0.07,0.00,4.60,0.00,0.00,0.11,0.00,0.00,0.00,0.48,0.00,4.01,0.00,0.00
20131029.Intermolecular forces _ Chemistry of life _ Biology _ Khan Academy.pBZ-RiT5nEE.en.txt,1,1537,44.84,70.33,16.24,46.12,1537.00,22.38,79.77,58.23,13.08,4.75,0.52,2.41,1.56,0.00,0.26,8.20,8.26,12.69,10.15,8.39,10.87,1.24,15.74,3.38,2.41,1.30,1.89,2.02,2.41,1.76,0.65,0.13,0.00,0.20,6.31,0.00,0.00,0.00,0.00,10.67,1.24,3.06,1.82,1.82,1.30,3.19,1.56,1.11,0.39,0.07,1.24,0.00,0.33,0.00,0.39,8.07,3.12,0.46,3.45,1.04,0.13,1.11,12.49,1.04,11.97,1.95,7.87,2.15,0.78,0.26,0.39,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.07,0.00,3.45,0.00,0.00,0.13,0.00,0.00,0.00,0.46,0.00,2.86,0.00,0.00
20150314.Formal charge on nitrogen _ Resonance and acid-base chemistry _ Organic chemistry _ Khan Academy.5-MM39VCwc0.en.txt,1,1641,42.54,88.72,4.94,10.41,1641.00,13.59,78.37,56.31,13.95,7.25,0.85,4.69,1.28,0.00,0.43,6.70,6.22,13.65,8.71,9.87,9.99,0.91,16.09,1.28,1.22,1.04,8.10,1.95,2.80,0.79,2.01,0.00,0.00,2.01,9.45,0.00,0.00,0.00,0.00,6.83,1.83,0.79,2.25,1.65,0.43,1.52,1.28,1.16,0.12,0.00,0.00,0.00,0.00,0.00,0.00,6.58,4.69,0.43,0.61,0.85,0.00,1.40,12.49,0.73,9.14,1.04,6.76,1.40,0.37,0.06,0.00,0.06,0.00,0.00,0.55,0.00,0.00,0.43,0.12,0.00,3.78,0.00,0.00,0.12,0.06,0.00,0.00,0.00,0.00,3.29,0.00,0.30
